id,slug,team,height,preferredFoot,marketValue
,jan-kirchmayer,,,,
1141518,felix-nachbagauer,rapid-wien-ii,,,
1129539,florian-gruber,no-team,190,Right,73000
1129535,christoph-entfellner,no-team,189,Right,24000
1129540,jordan-philipsky,lask-amateure-oo,188,Right,130000
1163752,luca-wimhofer,sv-horn,,,260000
1129543,sebastian-schwarz,sv-oberwart,176,Left,73000
1129536,david-jaunegg,wsg-tirol,189,Right,93000
868939,dino-kovacevic,oedt,,Left,24000
1150770,rocco-vicol,lask-amateure-oo,173,Both,
1129537,dominik-weixelbraun,sku-amstetten,180,Left,195000
1048744,eduard-haas,lask-amateure-oo,,,160000
1160847,emre-yilmaz,no-team,183,Right,
990233,leo-matzler,sc-austria-lustenau,186,Right,260000
1130457,hannes-kung,wiener-sport-club,,Right,24000
859020,hakim-guenouche,austria-wien,168,Left,470000
1130456,florian-rusch,no-team,,Left,11000
1130454,carlos-berlinger,vfb-hohenems,,Right,24000
989420,jean-hugonet,1-fc-magdeburg,186,Right,930000
1134299,adriel,schwarz-weiss-bregenz,184,Right,215000
997127,cem-turkmen,mke-ankaragucu,173,Right,605000
,juninho,,,,
978064,bryan-teixeira,,,,
1134298,liam-tripp,,,,
940287,markus-gabl,no-team,182,Right,10000
970569,peter-weiss,no-team,189,Right,26000
,christian-steinlechner,,,,
1130491,simon-plattner,spg-motzsilz,,,
1130485,marcel-dosch,fc-wacker-innsbruck,,,
575036,florian-anderle,no-team,193,Right,
825949,alexander-burgstaller,no-team,177,Left,91000
80,dennis-grote,preussen-munster,183,Left,94000
887394,daniel-spinn,sv-hall,,,0
1216256,michael-neuner,fc-wacker-innsbruck,,,
990424,noah-lederer,sv-licht-loidl-lafnitz,180,,230000
1126927,jong-min-seo,haugesund,182,Left,130000
990425,robin-linhart,fcm-traiskirchen,177,Right,
1130486,renato-babic,no-team,183,Right,
787655,paolino-bertaccini,floridsdorfer-ac,175,Left,270000
1126258,rio-nitta,,,,
1090381,kristjan-koni,fc-union-innsbruck,186,Left,
,florian-schweighofer,,,,
,armin-sarcevic,,,,
1141113,emmanuel-acheampong,sv-wallern,,,52000
1129901,moritz-eder,fc-pinzgau-saalfelden,170,Right,52000
1006268,matthias-seidl,sk-rapid-wien,175,Right,2400000
1129899,matej-socovka,fc-blau-weiss-linz,,,
1185196,fally-mayulu,sk-rapid-wien,193,Right,675000
1129893,anteo-fetahu,fc-dornbirn,,Right,190000
923280,fabian-neumayr,seekirchen,,,105000
575956,raphael-dwamena,no-team,186,Left,
988251,lino-kasten,vsg-altglienicke,188,Right,105000
1129639,david-riegler,skn-st-polten,,Right,215000
1177277,niklas-streimelweger,sc-neusiedl-1919,182,Right,110000
1010763,thomas-alexiev,skn-st-polten,,,55000
1214404,filip-drljepan,twl-elektra,194,,105000
37323,thomas-salamon,skn-st-polten,175,Both,69000
1048016,julian-keiblinger,skn-st-polten,,Right,390000
1129638,fabian-steininger,sv-langenrohr,,,10000
1150767,nicolas-wisak,skn-st-polten,,,165000
1193514,lukas-pipp,no-team,,,
1177279,marcel-pemmer,sc-krems,173,,48000
1129640,din-barlov,skn-st-polten,183,Both,275000
985160,ulysses-llanez,vfl-wolfsburg,172,Right,220000
966676,kevin-monzialo,skn-st-polten,185,,265000
1000233,yun-sang-hong,pohang-steelers,177,,335000
1163869,jaden-montnor,aris-limassol,191,Right,395000
929423,kresimir-kovacevic,hnk-segesta,190,,210000
1120865,yacouba-silue,fk-mladost-lucani,185,Right,720000
,mario-vucenovic,,,,
,simon-spari,,,,
1129896,ilija-petkovic,sr-donaufeld,,,
869670,jan-gassmann,no-team,180,Left,79000
1129776,david-ungar,sv-ried,190,,215000
870204,daniel-rechberger,no-team,179,Both,170000
1201883,oluwaseun-adewumi,,,,
1129904,thomas-komornyik,no-team,169,Left,235000
1091825,joao-oliveira,amora-fc,190,Left,285000
962286,deniz-pehlivan,fcm-traiskirchen,182,Left,
1190201,islam-dogan,,,,
1083176,elias-scherf,sku-amstetten,186,Right,230000
888315,rudolf-lang,tus-bad-gleichenberg,,,
962287,edin-mujkanovic,sv-licht-loidl-lafnitz,,,
1152011,johannes-schriebl,sv-licht-loidl-lafnitz,184,Right,205000
,philipp-scheucher,,,,
1210539,elias-neubauer,furstenfeld,,,120000
1129512,florian-weiler,usv-weindorf-st-anna-am-aigen,,,
842680,mark-grosse,sv-ried,183,Both,440000
940257,stefan-sulzer,ask-voitsberg,181,,10000
,stefan-binder,,,,
887489,mario-vojkovic,,,,
998081,sebastian-leimhofer,kapfenberger-sv,190,,145000
347106,thomas-mayer,grazer-ak-1902,171,Left,195000
927320,john-frederiksen,,,,
1129913,gabriel-suprun,sv-licht-loidl-lafnitz,186,Right,91000
1160882,julian-pobinger,ask-voitsberg,,,
1131667,emir-poric,,,,
829264,philipp-seidl,,,,
,alexander-hofbauer,,,,
1395900,pedro-felipe,ec-noroeste,187,Right,
1126820,roland-hartmann,grazer-ak-1902,,,
1146864,max-rauter,sv-wildon,187,Right,
1129903,simon-bodrazic,no-team,183,,26000
794958,anes-omerovic,first-vienna,190,Left,225000
861366,noah-awassi,,,,
876781,berk-cetin,oc-charleroi,185,Left,49000
1119780,matheus-favali,schwarz-weiss-bregenz,180,Right,130000
1185346,lorenz-rusch,fc-dornbirn,180,Right,140000
1129895,elijah-imre,sc-admira-dornbirn,175,,10000
336073,sebastian-santin,fc-dornbirn,181,Right,220000
1127051,thomas-baldauf,rw-rankweil,,,55000
1130453,ronny-rikal,no-team,185,Right,77000
1049475,patrik-mijic,nk-rogaska,187,Right,140000
966498,yann-kasai,,,,
976835,pierre-nagler,,,,
989100,patrick-krenn,no-team,188,Both,130000
1130395,alexander-hofer,kapfenberger-sv,,,
955946,christoph-pichorner,kapfenberger-sv,188,Right,195000
1156200,david-heindl,kapfenberger-sv,190,Right,240000
,erion-krasniqi,,,,
861300,marko-iharos,,,,
1035858,mohamed-cherif,sc-weiche-flensburg-08,186,,53000
1150765,lukas-walchhutter,kapfenberger-sv,187,Right,265000
1185352,anel-selimoski,,,,
926894,nemanja-zikic,kapfenberger-sv,180,Right,145000
850772,meletios-miskovic,kapfenberger-sv,179,Right,195000
1126745,luca-hassler,kapfenberger-sv,,,110000
1155395,mohamed-kone,rfs,186,Left,105000
1129925,antonio-sokcevic,,,,
1129931,stefan-kordic,junge-wikinger-ried,,,77000
1185350,maximilian-kerschner,,,,
999554,marin-ravlija,vorwarts-steyr,,,
1133364,david-bliznac,,,,
1130179,ikenna-ezeala,turkgucu-munchen,185,Left,54000
79614,manfred-rabenhaupt,no-team,175,Left,
1006270,ivan-sarcevic,no-team,188,Right,82000
1104242,michael-martin,ik-sirius,180,,310000
336283,luca-mayr-falten,,,,
940288,miroslav-cirkovic,spg-wels,175,Right,68000
1182556,christopher-krohn,,,,
1143547,chukwubuikem-ikwuemesi,,,,
,can-alak,,,,
1185197,oguzhan-sivrikaya,tokat-belediye-plevne-spor,176,Left,23000
335111,aleksandar-demonjic,no-team,186,Right,97000
,michael-kozarac,,,,
794954,fabian-ehmann,tsv-hartberg,189,Right,185000
80079,jaroslav-kasprisin,sv-horn,183,Both,
874800,frank-sturing,york-united-fc,186,Right,190000
1129748,philipp-eichberger,wiener-neustadter-sc,,Right,
1046604,samuel-biek,miami-fc,,,
1129750,pascal-eidher,sv-haitzendorf,,,
1129747,dennis-schmutz,sv-horn,,,
845646,marcel-schelle,tsv-kornburg,180,Both,180000
827457,albin-gashi,flyeralarm-admira,183,Both,235000
276131,ilter-ayyildiz,duzcespor,178,Both,23000
906059,fandje-toure,mfk-vyskov,175,Right,120000
1130408,izaiah-jennings,no-team,183,,135000
1129928,mohamed-camara,fc-bassecourt,187,Right,97000
1129749,kevin-petuely,sv-horn,,,46000
1407462,thomas-reichenvater,,,,
965265,aiham-ousou,cadiz,186,Right,1900000
963743,frantisek-matys,sk-sigma-olomouc,188,Right,215000
,michal-smid,,,,
1133099,david-beranek,sk-sparta-kolin,182,,26000
1133091,jan-tredl,sk-slavia-praha-b,177,,120000
1133102,matej-zitny,slavia-praha-u19,,,
1133105,milos-pudil,sk-slavia-praha-b,176,,81000
1215061,moses-usor,lask,181,Left,2200000
1133098,adam-pudil,sk-slavia-praha-b,179,Right,130000
148894,michael-krmencik,apollon-limassol,190,Right,730000
1133107,erik-biegon,fc-sellier-and-bellot-vlasim,179,,135000
281233,casper-hojer,caykur-rizespor,183,Left,1500000
1130796,tomas-jonas,sparta-praha-b-u21,,Right,140000
1130794,nelson-okeke,sparta-praha-b-u21,184,Right,54000
325121,lukas-haraslin,sparta-praha,182,Right,4600000
1035660,ondrej-mrozek,fk-trinec,,,
976035,matej-trusa,,,,
850283,petr-pejsa,loko-vltavin,,,71000
825727,denis-granecny,fc-zbrojovka-brno,180,Left,190000
1215076,marek-jaron,,,,
,artem-kontsevoy,,,,
1144392,petr-jaron,1-sk-prostejov,185,Right,230000
825979,ladislav-almasi,nk-osijek,196,Right,645000
1144393,daniel-smekal,mfk-skalica,193,,215000
71287,tomas-frystak,1-fc-slovacko,193,Right,120000
11992,petr-drobisz,no-team,188,,
986362,marko-merdovic,,,,
1175152,pavel-juroska,1-fc-slovacko,,,380000
964140,jakub-surovcik,sparta-praha,196,Left,195000
1152230,tomas-jezek,no-team,,,
,david-skuhravy,,,,
1171397,david-nykrin,fk-jablonec-b,175,,96000
1142075,michal-kincl,no-team,,,24000
,martin-svrcek,,,,
1142084,vojtech-werani,fk-jablonec-b,180,Right,105000
16006,jan-vosahlik,fk-jablonec-b,188,Right,180000
39546,vaclav-kadlec,fk-viktoria-zizkov,180,Right,
1136245,torfiq-ali-abubakar,,,,
1137381,jachym-serak,mfk-chrudim,187,,46000
12189,marek-suchy,mlada-boleslav,184,Right,210000
1106719,hasan-jahic,1fk-pribram,193,Right,220000
23661,milan-skoda,sk-slavia-praha-b,190,Right,46000
,vuk-strikovic,,,,
1004345,justen-kranthove,fk-humenne,192,Both,72000
23904,theodor-gebre-selassie,no-team,181,Right,
861388,christian-frydek,fc-slovan-liberec,171,,730000
815553,lubomir-tupta,,,,
,ahmad-ghali,,,,
976419,adam-bednar,1-sk-prostejov,185,,160000
957911,michal-galus,,,,
358692,juraj-chvatal,sk-sigma-olomouc,180,Right,390000
877008,ricardo-pina,no-team,171,Right,46000
109906,david-vanecek,slezsky-fc-opava,192,Right,160000
907169,jan-halasz,fk-pardubice,,Right,160000
879899,junior-ramos,,,,
1175340,dominik-mares,fk-pardubice,186,Right,230000
1129124,adam-lupac,fk-pardubice,,,49000
1172521,ameer-rayan,hapoel-acre,185,Right,160000
894845,nana-akosah-bempah,hapoel-acre,180,Right,120000
603776,lukas-soukup,bohemians-praha-1905-b,193,,53000
925826,denis-vala,,,,
137051,ondrej-petrak,bohemians-praha-1905,186,Right,145000
840796,david-sipos,sk-dynamo-ceske-budejovice,189,Both,260000
980868,ishaku-konda,fk-jablonec-b,188,Right,54000
,ondrej-coudek,,,,
1172126,maksim-matveev,veles-moscow,183,Right,205000
,tomas-hak,,,,
907166,nicolas-penner,fc-slovan-liberec,177,Right,195000
886396,davit-kobouri,,,,
925815,eldar-sehic,banik-ostrava,183,Left,285000
1152386,rafiu-durosinmi,viktoria-plzen,192,Right,4800000
1144329,stepan-chaloupek,fk-teplice,190,Right,1500000
1083289,mohamed-el-maghraby,,,,
57339,dejan-boljevic,ofk-petrovac,183,Left,190000
1131218,josef-svanda,,,,
1492439,jakub-hora,fk-teplice-b,,,
1000493,vicu-bulmaga,fc-isloch-minsk-region,175,Right,120000
1214926,pavel-hural,fk-teplice,,,
,ngosa-sunzu,,,,
,marek-vobecky,,,,
,dominik-prochazka,,,,
1392809,mohamed-yasser,,,,
,matyas-vachousek,,,,
1171356,jiri-pafka,fc-vsetin,181,Right,69000
963742,jan-hellebrand,fc-zbrojovka-brno,177,Left,140000
932758,martin-necas,fk-hodonin,168,Left,135000
907156,adam-benada,no-team,185,Right,46000
836192,milan-pisko,vysocina-jihlava,176,Right,180000
938494,vadym-chervak,metalist-1925,185,Left,260000
826039,vaclav-dudl,1fk-pribram,173,Left,185000
1130791,karel-tvaroh,no-team,176,Right,
39313,lukas-vacha,no-team,175,Both,
1130795,petr-pudhorocky,fc-hradec-kralove,175,Right,225000
1130789,dominik-simacek,1fk-pribram,175,Right,78000
1130798,vaclav-blaha,no-team,177,Right,24000
1130792,martin-ambler,fk-varnsdorf,169,Left,140000
1000180,adam-goljan,sparta-praha-b-u21,185,Left,180000
825736,daniel-turyna,fk-caslav,185,Left,120000
931349,youssouf-dao,mc-alger,174,Both,335000
,jaroslav-jira,,,,
58183,miroslav-podrazky,fc-sellier-and-bellot-vlasim,180,,
1186240,solomon-john,mlada-boleslav,175,Right,275000
996949,martin-doudera,dukla-praha,165,Right,140000
1186147,abdallah-gning,fk-teplice,184,,495000
983067,adam-toula,fk-viktoria-zizkov,187,Right,140000
,kvido-formanek,,,,
,miroslav-kamensky,,,,
1149797,fabian-matula,sc-sparkasse-korneuburg,187,,
1030249,martin-sedlak,fk-blansko,178,Right,110000
1149796,lukas-rogozan,no-team,170,Right,105000
1156273,vojtech-myska,sk-sparta-kolin,186,Both,69000
,simon-slanina,,,,
,matyas-kadlec,,,,
175977,alvaro-ampuero,club-atletico-grau,183,Left,300000
1118342,mido-hossam,no-team,187,Right,26000
,lukas-jancura,,,,
875106,benson-sakala,mlada-boleslav,185,Right,320000
156005,daniel-soungole,,,,
,josef-smalcl,,,,
,sebastian-minarcin,,,,
1154236,sebastian-kop,fc-slovan-liberec,,,
1214683,tomas-jankovsky,sk-kladno,175,Left,
1440361,tadeas-kral,sk-kladno,,,
1191295,adam-bouguetouta,fk-viagem-usti-nad-labem,,,
1186156,beso,no-team,175,Right,26000
1126926,jan-stepanek,sk-aritma-praha,183,Left,26000
1035835,tadeas-zeman,fk-chlumec-nad-cidlinou,185,Right,115000
,mostafa-fawzy,,,,
1010718,vaclav-smrkovsky,sk-kladno,186,Right,78000
318671,marek-kodr,sk-motorlet-praha,192,Right,105000
1141065,jiri-vlcek,1fk-pribram,,,
1201902,kristian-majid,slovan-velvary,,,
825735,marcel-cermak,sk-dynamo-ceske-budejovice,177,Right,285000
1399470,roberts-dzerve,fc-silon-taborsko,,,
1137610,vaclav-cizler,no-team,,,
,jan-kotrc,,,,
,ondrej-kupka,,,,
1023549,semen-lazarchik,fk-slonim-2017,199,Right,24000
800011,denys-balan,veres-rivne,177,Right,235000
792066,milos-kopecny,slezsky-fc-opava,179,Right,205000
,christoforos-tsolakis,,,,
,arsen-fuley,,,,
,ondrej-pravecek,,,,
1157792,marek-skrleta,mas-taborsko-ii,,,
,matyas-ott,,,,
,ondrej-hornat,,,,
1031380,luka-robakidze,bregalnica-stip,182,Right,180000
321019,rafa-miranda,al-washm,181,Right,97000
,yuri,,,,
,jiri-splichal,,,,
1130683,jakub-matousek,fc-silon-taborsko,193,,155000
,jan-mach,,,,
867411,kevin-zizek,no-team,186,Right,52000
1157793,pavel-svatek,fc-silon-taborsko,190,,120000
,mandione-thioub,,,,
1213198,anis-mrsic,no-team,186,Right,24000
,jan-januj,,,,
1156183,simon-sedlak,no-team,,,
1126537,luka-mikor,nk-granicar-kotoriba,,,
1157833,david-vacha,no-team,,,
,vojtech-gregovsky,,,,
882641,martin-splichal,sportunion-st-martin-im-muhlkreis,177,Right,135000
857249,david-surmaj,1fk-pribram,183,,145000
,stepan-rolny,,,,
964065,jan-kadlec,slezsky-fc-opava,170,Left,210000
988315,luka-pisacic,nk-mladost-zdralovi,190,Right,105000
1097591,jakub-stefan,dukla-praha-b,193,Right,
984603,arnaud-konan,fc-petrzalka-1898,169,Left,120000
926382,lukas-brezina,slovan-velvary,,,
1210446,filip-matousek,1fk-pribram,182,,170000
1199210,jakub-jerabek,dukla-praha,,,195000
919798,yuriy-gabovda,,,,
1149798,jiri-hrubes,dukla-praha,183,,170000
,quadri-adediran,,,,
1392760,matous-varacka,fc-silon-taborsko,,,190000
991334,boris-essele,forbach,189,Right,47000
806405,stepan-spurny,no-team,192,,80000
,martin-sehnal,,,,
353832,ladislav-hanus,no-team,,,97000
1172374,radim-olsansky,no-team,,,
1134353,david-kamenik,no-team,,,
933744,abdoul-gaffar-ibrahim,no-team,,,0
,michal-muranyi,,,,
942924,filip-stepanek,mfk-vyskov,,,270000
1130936,david-nemecek,mfk-vyskov,,,165000
845243,tomas-langer,fk-hodonin,,,105000
836194,tomas-cabadaj,fc-hlucin,178,,160000
795902,nikola-todoric,no-team,183,Right,0
1172414,jiri-oulehla,sk-hanacka-slavia-kromeriz,,,130000
,daouda-amadou,,,,
1146674,michael-mulligan,no-team,187,Right,23000
1513010,ben-numbi,mfk-vyskov,179,,
936378,erik-sedlacek,sk-hanacka-slavia-kromeriz,,,
1186170,frederic-miyenga,ae-ermionidas,188,,
,michal-ress,,,,
1171429,joe-ackroyd,buxton-fc,172,,130000
1130938,karel-jaros,fk-blansko,,,26000
12067,michal-klesa,mfk-vyskov,184,Right,
942767,dan-jambor,fk-blansko,169,,90000
1172373,david-moucka,fc-slovan-rosice,180,Left,140000
994630,bienvenue-kanakimana,fk-jablonec,176,,260000
,dani-thon,,,,
11890,pavel-simr,no-team,188,,55000
1103431,alfred-gombe-fei,,,,
,david-rudyk,,,,
,marek-zubek,,,,
940217,tom-ulbrich,no-team,186,Right,120000
1193482,jiri-vlach,sk-lisen,,,
1144332,ondrej-mikes,no-team,,,
,tomas-gottwald,,,,
,dominik-nemecek,,,,
,jiri-bazant,,,,
780130,milan-kadlec,fk-hodonin,171,Both,155000
1189103,pavel-pecek,1-sk-prostejov,,,
,adam-klimes,,,,
,michal-prochazka,,,,
,matyas-karasek,,,,
,radovan-novotny,,,,
1130935,marek-hausknecht,sk-unicov,,Right,94000
802616,jakub-vichta,sk-unicov,180,Left,110000
1147384,ifechukwu-amobi,,,,
332379,tidiane-ba,,,,
1191145,david-zogata,vitkovice,,,
1020228,michal-szewieczek,fk-trinec,182,Right,145000
,ondrej-machuca,,,,
975986,josue-ntoya,no-team,191,Right,
,vojtech-kaniok,,,,
,patryk-kisiala,,,,
1134812,petr-janota,afc-humpolec,,,
1113414,david-krcik,mfk-karvina,189,Right,215000
1162089,irodotos-christodoulou,krasava-ypsona-fc,183,Left,73000
877336,ladislav-kolcava,tj-dalnice-sperice,186,,
1214487,jan-vitek,no-team,177,,97000
1161895,miroslav-krehlik,vysocina-jihlava,176,,160000
2051,tijani-belaid,no-team,180,Right,26000
1126533,tomas-franek,vysocina-jihlava,188,,155000
1141250,mame-tall,vysocina-jihlava,196,,120000
1189123,vojtech-citek,fk-viagem-usti-nad-labem,178,Left,
,adam-ulicny,,,,
,tomas-jirak,,,,
1189105,mykhaylo-kabantsov,sokolov,,,
1131664,wassim-mechmache,oc-charleroi,179,,155000
912219,ilya-tymoshenko,,,,
,petr-kroupa,,,,
1014970,elom-nya-vedji,fc-malisheva,175,Right,77000
865515,lorenzo-gonzalez,nk-tabor-sezana,175,Right,72000
1141520,marek-prazak,no-team,,,
,roman-kalenyuk,,,,
58337,radek-porcal,fk-varnsdorf,184,,
1050690,abneet-bharti,fk-varnsdorf,185,Right,
1163999,filip-kabelac,sk-vilemov,,,
1130681,dominik-zak,mfk-karvina,183,Right,180000
,matyas-thimel,,,,
1562282,tobias-soucek,sparta-praha-u19,,,
,matyas-kadlec,,,,
,jeronym-vltavsky,,,,
,robert-kasny,,,,
,filip-murin,,,,
1609697,filip-chladek,slezsky-fc-opava-b,,,
,martin-blazej,,,,
,tadeas-ventus,,,,
,radim-hrbac,,,,
1564652,patrik-wehowsky,slezsky-fc-opava,,,
,adam-ceniga,,,,
1424832,sebastian-pejsa,slezsky-fc-opava,,,
,kamil-miensopust,,,,
,jakub-grulich,,,,
,nikola-zavadil,,,,
,tomas-kaluza,,,,
,richard-kovarnik,,,,
,richard-segeta,,,,
,jan-sebesta,,,,
,stepan-jezek,,,,
,jakub-cempirek,,,,
,petr-katschmarz,,,,
,jakub-groda,,,,
1637923,adam-sochor,slezsky-fc-opava,,,
,philipp-skront,,,,
,sebastian-seba,,,,
,filip-vala,,,,
1195759,josef-blatny,opava-u19,,,
,vojtech-petzuch,,,,
1481344,matej-cechal,sparta-praha-b-u21,,,
1424337,joeri-heerkens,,,,
,jan-foret,,,,
1146093,erik-kolar,sparta-praha-b-u21,,Right,23000
1146066,milan-konopasek,no-team,,Left,
1146034,frantisek-rott,loko-vltavin,,Right,
1438681,jachym-jelinek,slovan-velvary,,Left,
1146096,ales-kohoutek,no-team,,Right,
1503229,jakub-cihak,1fk-pribram,,,
,jeremy-rebibo,,,,
1496054,ferdinand-riha,czech-republic-u19,180,Left,
1146026,josef-starek,sparta-praha-b-u21,,,90000
1146068,matyas-jedlicka,sparta-praha-b-u21,,,
1146039,adam-sevinsky,sparta-praha-b-u21,,,185000
,ondrej-lilling,,,,
1146023,martin-staroscak,no-team,,,
1146038,ben-rudi-hollerbach,no-team,,,
1153279,jaroslav-skoda,slovan-velvary,,,
1146028,jiri-jandovsky,admira-pr-b,,,
,ondrej-lukasek,,,,
,tomas-krejci,,,,
1146033,hynek-hruska,loko-vltavin,,,
1146098,tomas-kolinek,sk-aritma-praha,,,
1149260,roman-horak,sparta-praha-b-u21,,,180000
1424331,jan-feit,sparta-praha-u19,,,
1562278,patrick-slanina,sparta-praha-u19,,,
1562269,jan-kacer,sparta-praha-u19,,,
,filip-kaza,,,,
1513188,lukas-penxa,sparta-praha-b-u21,,,165000
1149257,david-bohac,sparta-praha-u19,,,
1146067,maxmilian-lehocky,sparta-praha-b-u21,,,54000
1149251,arsen-vitarigov,sparta-praha-b-u21,,,
1424336,daniel-rus,sparta-praha-b-u21,,,275000
1146036,daniel-michl,sparta-praha-b-u21,,Right,26000
1196254,karel-rozanek,sparta-praha-u19,,,
1146041,adam-bocek,loko-vltavin,,,
,radek-vavrik,,,,
,filip-marecek,,,,
,adam-kudela,,,,
,martin-hanusek,,,,
,dominik-volny,,,,
,daniel-burik,,,,
1518197,alex-simurda,afc-nove-mesto-nad-vahom,,,
,vit-vavrik,,,,
1489198,oleksandr-gavrylenko,rb-leipzig-u19,189,Left,
,nik-trcek,,,,
,maksym-marych,,,,
,mario-tovaly,,,,
,marek-seris,,,,
,julian-wdowik,,,,
,tomas-vraj,,,,
,samuel-fulier,,,,
,vojtech-kocian,,,,
,jakub-simurda,,,,
,adam-zavadsky,,,,
,lukas-matuska,,,,
,daniel-jurga,,,,
,ondrej-hruska,,,,
1435367,david-moses,,,,
,vojtech-kanak,,,,
,daniel-magat,,,,
1513746,pawel-szostek,zaglebie-sosnowiec,,,23000
,myeong-jin-lee,,,,
1608379,pavel-kacor,mfk-karvina-u19,181,Right,
,chadi-ramadan,,,,
1395566,malachy-clement,,,,
1416070,lucky-ezeh,mfk-karvina,187,,190000
1149226,david-tomas,slavia-praha-u19,177,,
1405456,adam-rezek,slavia-praha-u19,188,,
1405462,emmanuel-orji-okeh,no-team,,,
,lukas-iliev,,,,
1133093,ondrej-kricfalusi,fk-teplice,195,,260000
1133101,eric-hunal,sk-slavia-praha-b,180,,120000
1405472,mikulas-konecny,sk-slavia-praha-b,186,,140000
1393054,albert-labik,fk-teplice,178,Left,235000
1195779,matej-zachoval,sk-slavia-praha-b,181,,115000
1405461,elias-pitak,sk-slavia-praha-b,178,Right,24000
,martin-fatrdle,,,,
1133103,stepan-vajgl,mlada-boleslav-u19,180,,
1393077,olanrewaju-abdulazeez-kazeem,no-team,,,
1133108,jakub-kaspirek,fc-pisek,171,,
,michalis-voriazidis,,,,
1133096,david-novak,no-team,175,,
,josef-jinoch,,,,
1149245,david-planka,fc-sellier-and-bellot-vlasim,173,,145000
1405463,filip-kolar,mlada-boleslav-u19,184,,
1133104,adam-zapletal,dukla-praha-b,179,,
1393057,stepan-beran,fc-sellier-and-bellot-vlasim,176,Right,265000
1195685,david-hajek,sk-slavia-praha-b,176,,52000
1405457,adam-zelenka,meteor-praha-viii,173,,
,martin-korbler,,,,
1133097,oskar-jelinek,dukla-praha-b,193,Right,
1133106,daniel-toula,,,,
1474251,michal-hlozanek,fc-zbrojovka-brno-u19,183,,
,jan-vychodil,,,,
,michal-stepanek,,,,
,ondrej-prodelal,,,,
,erik-bulin,,,,
,vaclav-krc,,,,
,jiri-vavrina,,,,
1550668,ondrej-slapansky,zbrojovka-brno-u21,181,Right,49000
1436362,daniel-holasek,,,,
1609705,damian-strnad,fc-zbrojovka-brno-b,180,Right,
1481347,zdenek-toman,fc-zbrojovka-brno-u19,180,Right,68000
,adam-ryska,,,,
,krystof-maly,,,,
1481341,jiri-hamza,fc-zbrojovka-brno,181,,180000
,tomas-pantok,,,,
,roman-darebnik,,,,
1436361,filip-hluchan,zbrojovka-brno-u21,169,Right,
,lukas-kos,,,,
,matej-rysavy,,,,
,vladimir-koleckar,,,,
,martin-cerny,,,,
,tomas-kopr,,,,
,erik-dirda,,,,
,frantisek-kluska,,,,
1549172,ales-stroleny,no-team,,,
1175678,martin-harasek,1fk-pribram,,,
,filip-ilas,,,,
,filip-vacha,,,,
,josef-kindlmann,,,,
1520543,michal-kynkor,sk-otava-katovice,,,
,simon-jurica,,,,
,vit-plesl,,,,
,daniel-hevessy,,,,
,filip-rehak,,,,
,teodor-musil,,,,
,lukas-rajtmajer,,,,
,jan-zabransky,,,,
1402950,dominik-sustr,viktoria-plzen-u19,,,
,jan-cizek,,,,
,marek-nedved,,,,
1520483,adam-suchy,sk-klatovy-1898,,,
,jiri-broda,,,,
,adam-pech,,,,
,filip-privoznik,,,,
,viktor-hysek,,,,
1561744,matej-balek,,,,
,miroslav-kudelnak,,,,
,daniel-simunek,,,,
,matyas-plot,,,,
,lukas-forejt,,,,
,sebastian-razetto,,,,
1520601,matej-kellner,fc-rokycany,,,
,milan-janour,,,,
1802499,vojtech-gornicky,1fk-pribram-u21,183,Right,
,kevin-huna,,,,
,adam-benes,,,,
,tomas-darena,,,,
,roman-sybek,,,,
1519949,stepan-krames,1fk-pribram-b,,,
,alex-lojin,,,,
1149254,jan-remias,no-team,,,
,josef-struhar,,,,
,matej-hafera,,,,
,josef-jiricek,,,,
,vaclav-dedek,,,,
,petr-dil,,,,
,marek-puchala,,,,
1397365,daniel-macej,,,,
1407796,patrik-mekota,banik-ostrava-u21,188,,
1149237,jiri-remias,mfk-havirov,,,
,karel-michlik,,,,
1608325,david-krupicka,banik-ostrava-u21,184,Right,
1170910,martin-temel,banik-ostrava-u21,187,Right,
,denis-latal,,,,
,filip-staubert,,,,
,daniel-frebort,,,,
,cheick-oumar-konate,,,,
,tomas-sirotek,,,,
,maxim-obuch,,,,
1651861,radim-sudak,,,,
1195643,anwar-imider,fk-frydek-mistek,,,
1113323,christian-veliky,mfk-spartak-medzev,,,
,sebastian-zak,,,,
1149253,michal-malek,banik-ostrava-u21,180,Left,
1481342,jiri-koutny,banik-ostrava-u21,,,
,matyas-bitta,,,,
,jan-jelen,,,,
,david-kedron,,,,
,rostislav-chylek,,,,
1594326,tunji-omotosho,,,,
,adam-zimcik,,,,
,michal-klas,,,,
1510109,alexandr-urban,1-fc-slovacko-b,193,,
,tibor-horacek,,,,
,jakub-danhel,,,,
,radim-zamecnik,,,,
,lukas-reznik,,,,
,ondrej-mikac,,,,
,matyas-karasek,,,,
1409336,david-tomeska,1-fc-slovacko-b,,Right,
,pavel-valik,,,,
,tibor-dunka,,,,
,patrik-zourek,,,,
,martin-misik,,,,
,robert-severa,,,,
,lukas-mensik,,,,
,tomas-chramcov,,,,
,tobias-huspenina,,,,
,david-polak,,,,
,tadeas-jurceka,,,,
,stepan-brecka,,,,
1639838,jan-lacko,slavia-praha-u19,179,Right,
,emmanuel-yohanna,,,,
,michal-pummer,,,,
,kristian-zelina,,,,
