id,slug,name,place_of_birth,brith_date,nationality,height,position,manager
585073,bartosz-neugebauer,Bartosz Neugebauer,Katowice,18.02.2002,Polska,1.88,Bramkarz,
248395,pawel-bochniewicz,Pawel Piotr Bochniewicz,Debica,30.01.1996,Polska,1.94,Srodkowy obronca,
386967,przemyslaw-wisniewski,,Zabrze,27.07.1998,Polska,1.95,Srodkowy obronca,INNfootball
388944,adrian-gryszkiewicz,,Bytom,13.12.1999,Polska,1.85,Srodkowy obronca,BMG-SPORT
605746,aleksander-paluszek,Aleksander Paluszek,Wroclaw,9.04.2001,Polska,1.94,Srodkowy obronca,BMG-SPORT
342255,stefanos-evangelou,Stephanos Euaggelou,Athens,12.05.1998,Grecja,1.85,Srodkowy obronca,
174522,erik-janza,Erik Janza,Murska Sobota,21.06.1993,Slowenia,1.75,Lewy obronca,MSports PRO
185679,michal-koj,Michal Koj,Ruda Slaska,28.07.1993,Polska,1.88,Lewy obronca,
295780,giannis-masouras,Giannes Masouras,Patra,24.08.1996,Grecja,1.81,Prawy obronca,
80690,roman-prochazka,Roman Prochazka,Trnava,14.03.1989,Slowacja,1.83,Defensywny pomocnik,
607435,norbert-wojtuszek,Norbert Wojtuszek,Krakow,,Polska,1.84,Defensywny pomocnik,Profus Management
372695,wojciech-hajda,Wojciech Hajda,Bytom,23.05.2000,Polska,1.82,Defensywny pomocnik,SSM Agency
435807,alasana-manneh,,Banjul,8.04.1998,Gambia,1.76,Srodkowy pomocnik,
479708,daniel-scislak,Daniel Marek Scislak,Jastrzebie-Zdroj,13.03.2000,Polska,1.77,Srodkowy pomocnik,
358909,filip-bainovic,Filip Bainovitsh,Pozarevac,23.06.1996,Serbia,1.78,Srodkowy pomocnik,
573968,krzysztof-kubica,,Zywiec,25.05.2000,Polska,1.93,Srodkowy pomocnik,
386956,dariusz-pawlowski,Dariusz Pawlowski,Zabrze,25.02.1999,Polska,1.84,Prawy pomocnik,
466224,kacper-michalski,Kacper Michalski,Kostrzyn nad Odra,3.01.2000,Polska,1.87,Prawy pomocnik,
560940,michal-rostkowski,Michal Rostkowski,Ruda Slaska,10.08.2000,Polska,1.75,Lewy pomocnik,FairSport
501635,bartlomiej-eizenchart,Bartlomiej Eizenchart,Leczyca,23.08.2001,Polska,1.82,Lewy pomocnik,
261085,bartosz-nowak,,Radom,25.08.1993,Polska,1.80,Ofensywny pomocnik,Profus Management
356515,lukasz-wolsztynski,Lukasz Wolsztynski,Knurow,8.12.1994,Polska,1.83,Ofensywny pomocnik,
510545,jesus-jimenez,Jesus Jimenez Nunez,Leganes,5.11.1993,Hiszpania,1.83,Srodkowy napastnik,
119213,richmond-boakye,Richmond Yiadom Boakye,Accra,28.01.1993,Ghana,1.86,Srodkowy napastnik,
287191,alex-sobczyk,,Wien,20.05.1997,Austria,1.87,Srodkowy napastnik,
294191,piotr-krawczyk,Piotr Krawczyk,Siedlce,29.12.1994,Polska,1.87,Srodkowy napastnik,Profus Management
264297,adam-ryczkowski,Adam Ryczkowski,Wegrow,30.04.1997,Polska,1.78,Srodkowy napastnik,Profus Management
278676,dominik-hladun,Dominik Hladun,Lubin,17.09.1995,Polska,1.90,Bramkarz,Promoesport
121154,konrad-forenc,,Olawa,17.07.1992,Polska,1.91,Bramkarz,
401370,kamil-bielikow,,Radom,4.01.2001,Polska,1.94,Bramkarz,INNfootball
226093,lorenco-simic,Lorenco Simic,Split,15.07.1996,Chorwacja,1.95,Srodkowy obronca,
143101,soren-reese,Soren Reese,Ingstrup,29.07.1993,Dania,1.84,Srodkowy obronca,CMA Group
64104,sasa-balic,Sasha Balitsh,Kotor,29.01.1990,Czarnogora,1.85,Srodkowy obronca,
372696,kamil-kruk,,Drezdenko,13.03.2000,Polska,1.85,Srodkowy obronca,BMG-SPORT
385191,dominik-jonczy,Dominik Jonczy,Jelenia Gora,17.05.1997,Polska,1.90,Srodkowy obronca,
385198,damian-oko,,Boleslawiec,22.01.1997,Polska,1.90,Srodkowy obronca,
425763,mateusz-bartolewski,,Szczecinek,12.01.1998,Polska,1.87,Srodkowy obronca,
667544,milan-posmyk,,Gdynia,2.02.2002,Polska,1.90,Srodkowy obronca,
50271,lubomir-guldan,Lubomir Guldan,Banska Bystrica,30.01.1983,Slowacja,1.83,Srodkowy obronca,
346328,jakub-bednarczyk,Jakub Jacek Bednarczyk,Tarnowskie Gory,2.01.1999,Polska,1.84,Prawy obronca,
498272,maciej-warpas,,Brzeg Dolny,20.05.2000,Polska,1.85,Prawy obronca,
532169,lukasz-poreba,Lukasz Poreba,Legnica,13.03.2000,Polska,1.79,Defensywny pomocnik,SSM Agency
283012,jakub-zubrowski,Jakub Zubrowski,Szczecin,21.03.1992,Polska,1.81,Defensywny pomocnik,Profus Management
385199,dawid-pakulski,,Walbrzych,23.07.1998,Polska,1.79,Defensywny pomocnik,
626767,mateusz-kizyma,,Boleslawiec,8.07.2002,Polska,1.86,Defensywny pomocnik,
104200,evgeniy-bashkirov,Bashkirov Evgenii Olegovich,St. Petersburg,6.07.1991,Rosja,1.75,Srodkowy pomocnik,
401598,lukasz-lakomy,Lukasz Lakomy,Pulawy,18.01.2001,Polska,1.81,Srodkowy pomocnik,Promoesport
554945,daniel-dudzinski,Daniel Dudzinski,Poznan,7.03.2002,Polska,1.81,Srodkowy pomocnik,
199301,filip-starzynski,Filip Starzynski,Szczecin,27.05.1991,Polska,1.84,Ofensywny pomocnik,Profus Management
628624,adam-ratajczyk,,Warszawa,12.06.2002,Polska,1.76,Ofensywny pomocnik,BMG-SPORT
174504,damjan-bohar,,Murska Sobota,,Slowenia,1.72,Lewy napastnik,MSports PRO
45559,miroslav-stoch,,Nitra,,Slowacja,1.67,Lewy napastnik,
128033,sasa-zivec,Sasa Aleksander Zivec,Nova Gorica,2.04.1991,Slowenia,1.70,Lewy napastnik,FairSport
291247,dejan-drazic,Dejan Drazhitsh,Sombor,26.09.1995,Serbia,1.78,Lewy napastnik,
504601,jakub-sypek,,Nysa,7.04.2001,Polska,1.80,Lewy napastnik,
421710,patryk-szysz,,Lublin,1.04.1998,Polska,1.77,Prawy napastnik,
320733,kacper-chodyna,,Drawsko Pomorskie,24.05.1999,Polska,1.76,Prawy napastnik,
243225,samuel-mraz,Samuel Mraz,Malacky,13.05.1997,Slowacja,1.83,Srodkowy napastnik,
492351,karol-podlinski,Karol Podlinski,Zuromin,6.11.1997,Polska,1.94,Srodkowy napastnik,Profus Management
308828,rok-sirk,,,10.09.1993,Slowenia,1.83,Srodkowy napastnik,
160367,jakub-wojcicki,Jakub Wojcicki,Warszawa,9.07.1988,Polska,1.90,Srodkowy napastnik,
618436,oliwier-slawinski,Oliwier Slawinski,,15.04.2005,Polska,1.86,Srodkowy napastnik,
345437,mateusz-lis,,Zary,27.02.1997,Polska,1.92,Bramkarz,
77002,michal-buchalik,Michal Buchalik,Rybnik,3.02.1989,Polska,1.90,Bramkarz,
531010,kamil-broda,,Krakow,19.07.2001,Polska,1.89,Bramkarz,
805325,milosz-jaskula,Milosz Jaskula,Brzeg,23.12.2003,Polska,1.94,Bramkarz,SSM Agency
119862,michal-frydrych,Michal Frydrych,Hustopece nad ...,27.02.1990,Czechy,1.88,Srodkowy obronca,
169511,uros-radakovic,Urosh Radakovitsh,Belgrad,31.03.1994,Serbia,1.94,Srodkowy obronca,
192897,adi-mehremic,Adi Mehremic,Sarajevo,26.04.1992,Bosnia i Hercegowina,1.89,Srodkowy obronca,
50751,maciej-sadlok,Maciej Sadlok,Oswiecim,29.06.1989,Polska,1.87,Srodkowy obronca,
178603,souleymane-kone,Souleymane Kone,Grand-Bassam,1.05.1996,Wybrzeze Kosci Sloniowej,1.92,Srodkowy obronca,
237334,lukas-klemenz,,Neu-Ulm,24.09.1995,Polska,1.91,Srodkowy obronca,
384524,serafin-szota,,Namyslow,4.03.1999,Polska,1.87,Srodkowy obronca,
153638,rafal-janicki,Rafal Janicki,Szczecin,5.07.1992,Polska,1.88,Srodkowy obronca,
553252,daniel-hoyo-kowalski,,Barcelona,12.07.2003,Polska,1.92,Srodkowy obronca,
703143,kamil-glogowski,Kamil Glogowski,Krakow,22.07.2004,Polska,1.84,Srodkowy obronca,BMG-SPORT
168427,dawid-abramowicz,,Brzeg Dolny,16.05.1991,Polska,1.86,Lewy obronca,
583560,krystian-wachowiak,,Bydgoszcz,,Polska,1.75,Lewy obronca,
545673,dawid-szot,,Krakow,29.04.2001,Polska,1.83,Prawy obronca,BMG-SPORT
579448,konrad-gruszkowski,,Rabka Zdroj,27.01.2001,Polska,1.83,Prawy obronca,FairSport
92590,lukasz-burliga,Lukasz Burliga,Sucha Beskidzka,10.05.1988,Polska,1.86,Prawy obronca,
495237,patryk-plewka,Patryk Plewka,Libiaz,2.01.2000,Polska,1.74,Defensywny pomocnik,
548701,david-mawutor,David Gordon Mawutor,Accra,12.04.1992,Ghana,1.81,Defensywny pomocnik,
56324,vullnet-basha,,Lausanne,11.07.1990,Albania,1.76,Defensywny pomocnik,
555067,kacper-duda,,Ledziny,1.01.2004,Polska,1.70,Defensywny pomocnik,
235755,georgiy-zhukov,Zhukov Georgii,Semey,19.11.1994,Kazachstan,1.72,Srodkowy pomocnik,
399779,chuca,,Jacarilla,10.06.1997,Hiszpania,1.81,Srodkowy pomocnik,Promoesport
612140,nikola-kuveljic,Nikola Kuveljitsh,Belgrade,6.04.1997,Serbia,1.94,Srodkowy pomocnik,VPA SPORTS ...
184849,david-niepsuj,David Niepsuj,Wuppertal,16.08.1995,Polska,1.83,Prawy pomocnik,
282434,jean-carlos-silva,Jean Carlos Silva Rocha,Ouro Preto,10.05.1996,Hiszpania,1.85,Lewy pomocnik,
120192,stefan-savic,Stefan Savic,Salzburg,9.01.1994,Austria,1.74,Ofensywny pomocnik,
555060,piotr-starzynski,Piotr Starzynski,Katowice,22.01.2004,Polska,1.73,Lewy napastnik,Promoesport
143976,michal-mak,Michal Mak,Sucha Beskidzka,14.11.1991,Polska,1.72,Lewy napastnik,
36858,rafal-boguski,Rafal Boguski,Ostroleka,9.06.1984,Polska,1.73,Lewy napastnik,
358985,yaw-yeboah,,Accra,28.03.1997,Ghana,1.75,Prawy napastnik,
29835,jakub-blaszczykowski,Jakub Blaszczykowski,Truskolasy,14.12.1985,Polska,1.76,Prawy napastnik,
553757,aleksander-buksa,,Krakow,15.01.2003,Polska,1.89,Srodkowy napastnik,
340425,zan-medved,Zan Medved,Slovenj Gradec,14.06.1999,Slowenia,1.85,Srodkowy napastnik,
66784,fatos-beqiraj,Fatos Betshiraj,Pec,5.05.1988,Czarnogora,1.88,Srodkowy napastnik,
47594,zlatan-alomerovic,Zlatan Alomerovitsh,Priboj,15.06.1991,Serbia,1.87,Bramkarz,
31886,dusan-kuciak,Dusan Kuciak,Zilina,21.05.1985,Slowacja,1.94,Bramkarz,
826506,antoni-mikulko,Antoni Mikulko,Gdansk,11.02.2005,Polska,1.89,Bramkarz,BMG-SPORT
699438,eryk-mirus,,Krakow,19.09.2003,Polska,1.91,Bramkarz,
175947,michal-nalepa,Michal Nalepa,Chrzanow,22.01.1993,Polska,1.90,Srodkowy obronca,
153306,bartosz-kopacz,,Jastrzebie Zdroj,21.05.1992,Polska,1.88,Srodkowy obronca,FairSport
448883,kristers-tobers,,Dobele,13.12.2000,Lotwa,1.90,Srodkowy obronca,VV Consulting
48873,mario-maloca,Mario Maloca,Zagreb,4.05.1989,Chorwacja,1.90,Srodkowy obronca,
514674,conrado,,Ajuricaba,3.04.1997,Brazylia,1.74,Lewy obronca,
74722,rafal-pietrzak,Rafal Pietrzak,Sosnowiec,30.01.1992,Polska,1.76,Lewy obronca,INNfootball
86936,zarko-udovicic,Zharko Udovichitsh,Uzice,31.08.1987,Serbia,1.85,Lewy obronca,
385817,karol-fila,,Gdansk,13.06.1998,Polska,1.83,Prawy obronca,INNfootball
364278,joseph-ceesay,Lars Joseph Ceesay,Stockholm,3.06.1998,Szwecja,1.84,Prawy obronca,
453900,rafal-kobryn,Rafal Kobryn,Gdansk,5.12.1999,Polska,1.84,Prawy obronca,
825583,filip-koperski,,Gdansk,24.02.2004,Polska,1.87,Prawy obronca,
320961,tomasz-makowski,,Zgierz,19.07.1999,Polska,1.83,Defensywny pomocnik,INNfootball
566355,jan-bieganski,Jan Bieganski,Gliwice,4.12.2002,Polska,1.83,Defensywny pomocnik,INNfootball
699418,jakub-kaluzinski,Jakub Kaluzinski,Gdansk,,Polska,1.84,Defensywny pomocnik,INNfootball
699442,kacper-urbanski,Kacper Urbanski,Gdansk,7.09.2004,Polska,1.83,Srodkowy pomocnik,BMG-SPORT
383229,mykola-musolitin,Musolitin Mikola Volodimirovich,Odesa,21.01.1999,Ukraina,1.77,Prawy pomocnik,
327756,jaroslaw-kubicki,Jaroslaw Kubicki,Lubin,7.08.1995,Polska,1.80,Ofensywny pomocnik,UNIDOS
236891,maciej-gajos,,Blachownia,19.03.1991,Polska,1.74,Ofensywny pomocnik,
469693,egzon-kryeziu,,Kranj,25.04.2000,Slowenia,1.80,Ofensywny pomocnik,
432044,mateusz-sopocko,Mateusz Sopocko,Gdansk,26.06.1999,Polska,1.75,Ofensywny pomocnik,
209019,kenny-saief,kny syyp,"Panama City, Florida",17.12.1993,Stany Zjednaczone,1.76,Lewy napastnik,Scoutpush by Dudu ...
415993,omran-haydary,`mrn Hydry,Mazar-i-Sharif,13.01.1998,Afganistan,1.72,Lewy napastnik,
181620,jaroslav-mihalik,Jaroslav Mihalik,Spisska Nova Ves,27.07.1994,Slowacja,1.80,Lewy napastnik,
470375,mateusz-zukowski,Mateusz Zukowski,Lebork,23.11.2001,Polska,1.85,Lewy napastnik,BMG-SPORT
548371,egy-maulana-vikri,,Medan,7.07.2000,Indonezja,1.70,Prawy napastnik,
220740,lukasz-zwolinski,Lukasz Zwolinski,Szczecin,24.02.1993,Polska,1.84,Srodkowy napastnik,
123455,flavio-paixao,Flavio Emanuel Lopes Paixao,Sesimbra,19.09.1984,Portugalia,1.84,Srodkowy napastnik,
404345,frantisek-plach,Frantisek Plach,Zilina,8.03.1992,Slowacja,1.92,Bramkarz,
29537,jakub-szmatula,Jakub Szmatula,Poznan,22.03.1981,Polska,1.88,Bramkarz,
266269,karol-szymanski,Karol Szymanski,Szczecinek,25.06.1993,Polska,1.92,Bramkarz,
143282,jakub-czerwinski,Jakub Czerwinski,Krynica Zdroj,6.08.1991,Polska,1.83,Srodkowy obronca,
181612,tomas-huk,Tomas Huk,Kosice,22.12.1994,Slowacja,1.84,Srodkowy obronca,
120892,piotr-malarczyk,,Kielce,1.08.1991,Polska,1.89,Srodkowy obronca,
860550,michal-zachcial,Michal Zachcial,Sierakow,25.08.1999,Polska,1.76,Srodkowy obronca,
96331,mikkel-kirkeskov,Mikkel Kirkeskov Andersen,Aarhus,5.09.1991,Dania,1.85,Lewy obronca,
192731,jakub-holubek,Jakub Holubek,Trencin,12.01.1991,Slowacja,1.80,Lewy obronca,
599733,arkadiusz-pyrka,,Radom,20.09.2002,Polska,1.77,Prawy obronca,Profus Management
258799,martin-konczkowski,,Ruda Slaska,14.09.1993,Polska,1.81,Prawy obronca,
81257,bartosz-rymaniak,Bartosz Rymaniak,Gostyn,13.11.1989,Polska,1.90,Prawy obronca,
266250,tomasz-mokwa,,Slupsk,10.02.1993,Polska,1.81,Prawy obronca,
527609,maksym-gendera,,Bielawa,10.02.2000,Polska,1.78,Prawy obronca,
470054,remigiusz-borkala,Remigiusz Borkala,Cieszyn,28.02.1999,Polska,1.76,Prawy obronca,
284871,patryk-sokolowski,Patryk Sokolowski,Warszawa,25.09.1994,Polska,1.82,Defensywny pomocnik,
374562,sebastian-milewski,Sebastian Milewski,Mlawa,30.04.1998,Polska,1.75,Defensywny pomocnik,
255392,patryk-lipski,,Szczecin,12.06.1994,Polska,1.86,Defensywny pomocnik,
27261,tomasz-jodlowiec,Tomasz Jodlowiec,Zywiec,8.09.1985,Polska,1.89,Defensywny pomocnik,
536846,javier-hyjek,Javier Ajenjo Hyjek,Madrid,12.01.2001,Polska,1.78,Srodkowy pomocnik,Promoesport
535769,michal-rakowiecki,Michal Rakowiecki,Knurow,18.02.2001,Polska,1.83,Srodkowy pomocnik,
596474,mateusz-winciersz,Mateusz Winciersz,Chorzow,,Polska,1.78,Lewy pomocnik,SSM Agency
117683,michal-chrapek,Michal Lukasz Chrapek,Jaworzno,3.04.1992,Polska,1.75,Ofensywny pomocnik,
451857,tiago-alves,Tiago Alexandre Mendes Alves,Coimbra,19.06.1996,Portugalia,1.77,Lewy napastnik,
164837,kristopher-vida,Vida Krisztofer Andras,Budapest,23.06.1995,Wegry,1.77,Lewy napastnik,
95430,gerard-badia,Gerard Badia Cortes,Horta de Sant Joan,,Hiszpania,1.74,Lewy napastnik,Profus Management
193554,jakub-swierczok,Jakub Swierczok,Tychy,28.12.1992,Polska,1.84,Srodkowy napastnik,
155202,piotr-parzyszek,,Torun,8.09.1993,Polska,1.91,Srodkowy napastnik,
344415,dominik-steczyk,,Katowice,4.05.1999,Polska,1.85,Srodkowy napastnik,
67431,michal-zyro,Michal Zyro,Warszawa,20.09.1992,Polska,1.89,Srodkowy napastnik,
452672,karol-stanek,,Proszowice,,Polska,1.86,Srodkowy napastnik,
172874,krzysztof-kaminski,Krzysztof Kaminski,Nowy Dwor Mazowiecki,26.11.1990,Polska,1.91,Bramkarz,
273533,jakub-wrabel,Jakub Wrabel,Wroclaw,8.06.1996,Polska,1.96,Bramkarz,
520503,bartlomiej-gradecki,Bartlomiej Gradecki,Plock,26.12.1999,Polska,1.94,Bramkarz,
531460,karol-szymkowiak,Karol Szymkowiak,Katowice,24.01.2000,Polska,1.92,Bramkarz,
902904,michal-oczkowski,Michal Oczkowski,Bydgoszcz,8.05.2001,Polska,1.90,Bramkarz,
187945,alan-uryga,,Krakow,19.02.1994,Polska,1.91,Srodkowy obronca,
385518,damian-michalski,,Belchatow,17.05.1998,Polska,1.89,Srodkowy obronca,FairSport
246831,dusan-lagator,Dushan Lagator,Cetinje,29.03.1994,Czarnogora,1.90,Srodkowy obronca,
528040,milan-obradovic,Milan Obradovitsh,Brus,27.12.1999,Serbia,1.92,Srodkowy obronca,
24576,jakub-rzezniczak,Jakub Rzezniczak,Lodz,,Polska,1.83,Srodkowy obronca,
238726,julio-rodriguez,Julio Cesar Rodriguez Lopez,Mieres,7.12.1995,Hiszpania,1.94,Srodkowy obronca,
64463,bartlomiej-sielewski,Bartlomiej Sielewski,Plock,9.08.1984,Polska,1.87,Srodkowy obronca,
246278,angel-garcia,Angel Garcia Cabezali,Madrid,3.02.1993,Hiszpania,1.85,Lewy obronca,
84918,piotr-tomasik,,Krakow,,Polska,1.77,Lewy obronca,
53742,damian-zbozien,Damian Zbozien,Limanowa,25.04.1989,Polska,1.86,Prawy obronca,
407733,pawel-zuk,Pawel Zuk,Gdansk,29.01.2001,Polska,1.77,Prawy obronca,
199302,mateusz-szwoch,,Starogard Gdanski,19.03.1993,Polska,1.73,Defensywny pomocnik,
255910,damian-rasak,,Torun,8.02.1996,Polska,1.84,Defensywny pomocnik,UNIDOS
186383,filip-lesniak,,Kosice,14.05.1996,Slowacja,1.76,Defensywny pomocnik,
452447,maciej-ambrosiewicz,Maciej Ambrosiewicz,Gdynia,24.05.1998,Polska,1.85,Defensywny pomocnik,FairSport
790405,jakub-witek,Jakub Witek,Katowice,4.12.2002,Polska,1.83,Defensywny pomocnik,
747654,kacper-kondracki,,Tomaszow Mazowiecki,10.04.2003,Polska,1.75,Srodkowy pomocnik,
389621,kristian-vallo,Kristian Vallo,Zilina,2.06.1998,Slowacja,1.86,Prawy pomocnik,
725654,aleksander-pawlak,,Plock,14.11.2001,Polska,1.78,Prawy pomocnik,FairSport
509589,bartosz-zynek,,Legnica,14.03.2002,Polska,1.74,Lewy pomocnik,
605780,dawid-kocyla,Dawid Kocyla,Belchatow,23.07.2002,Polska,1.80,Ofensywny pomocnik,BMG-SPORT
176514,rafal-wolski,Rafal Wolski,Kozienice,10.11.1992,Polska,1.80,Ofensywny pomocnik,
385053,piotr-pyrdol,Piotr Pyrdol,Lodz,27.04.1999,Polska,1.78,Ofensywny pomocnik,
287235,hubert-adamczyk,Hubert Adamczyk,Bydgoszcz,23.02.1998,Polska,1.80,Ofensywny pomocnik,
315834,wojciech-szumilas,Wojciech Szumilas,Ledziny,7.11.1996,Polska,1.77,Ofensywny pomocnik,
554277,fryderyk-gerbowski,,Warszawa,17.01.2003,Polska,1.81,Ofensywny pomocnik,
884505,dawid-krzyzanski,Dawid Krzyzanski,Radziejow,8.11.2001,Polska,1.75,Ofensywny pomocnik,
334724,luka-susnjara,Luka Susnjara,Ljubljana,4.04.1997,Slowenia,1.88,Lewy napastnik,
261115,torgil-gjertsen,,Melhus,12.03.1992,Norwegia,,Lewy napastnik,
55978,giorgi-merebashvili,giorgi merebashvili,Tiflis,15.08.1986,Gruzja,1.80,Lewy napastnik,
551959,kacper-rogozinski,Kacper Rogozinski,Krakow,20.04.2001,Polska,1.79,Prawy napastnik,
110856,patryk-tuszynski,Patryk Tuszynski,Sycow,13.12.1989,Polska,1.84,Srodkowy napastnik,Profus Management
438351,mateusz-lewandowski,,Poznan,4.03.1999,Polska,1.87,Srodkowy napastnik,
14641,cillian-sheridan,,"Bailieboro, Cavan",23.02.1989,Irlandia,1.96,Srodkowy napastnik,
536293,adrian-szczutowski,,Plock,12.09.2000,Polska,1.95,Srodkowy napastnik,
129149,airam-cabrera,Airam Lopez Cabrera,Puerto de la Cruz,,Hiszpania,1.78,Srodkowy napastnik,
181135,michal-szromnik,Michal Szromnik,Gdansk,4.03.1993,Polska,1.90,Bramkarz,
74921,matus-putnocky,Matus Putnocky,Presov,1.11.1984,Slowacja,1.95,Bramkarz,
450355,dariusz-szczerbal,,Koscian,2.11.1995,Polska,1.90,Bramkarz,
528355,bartlomiej-frasik,Bartlomiej Frasik,Krakow,1.08.2001,Polska,1.90,Bramkarz,
625631,milosz-tysiak,Milosz Tysiak,Duszniki Zdroj,1.01.2002,Polska,1.96,Bramkarz,
260073,mark-tamas,,Szekesfehervar,,Wegry,1.92,Srodkowy obronca,
126748,israel-puerto,Israel Puerto Pineda,El Viso del Alcor,15.06.1993,Hiszpania,1.87,Srodkowy obronca,Proeleven S.A.
161314,wojciech-golla,,Zlotow,12.01.1992,Polska,1.86,Srodkowy obronca,
385052,konrad-poprawa,,Lodz,4.06.1998,Polska,1.85,Srodkowy obronca,
554969,lukasz-bejger,Lukasz Bejger,Golub-Dobrzyn,11.01.2002,Polska,1.90,Srodkowy obronca,
29509,piotr-celeban,,Szczecin,25.06.1985,Polska,1.81,Srodkowy obronca,
29818,mariusz-pawelec,,Lublin,14.04.1986,Polska,1.80,Srodkowy obronca,
605745,olivier-wypart,,Wroclaw,16.01.2001,Polska,1.82,Srodkowy obronca,
100591,dino-stiglec,Dino Stiglec,Zagreb,,Chorwacja,1.89,Lewy obronca,
333859,lubambo-musonda,,Lusaka,1.03.1995,Zambia,1.71,Lewy obronca,
397854,patryk-janasik,,Pniewy,25.08.1997,Polska,1.78,Lewy obronca,
311739,guillermo-cotugno,Guillermo Gaston Cotugno Lima,Montevideo,12.03.1995,Urugwaj,1.77,Prawy obronca,CAA Stellar
451198,bartosz-borun,Bartosz Borun,Olawa,17.05.2000,Polska,1.81,Prawy obronca,
384789,szymon-lewkot,Szymon Lewkot,Wroclaw,18.02.1999,Polska,1.87,Defensywny pomocnik,
384844,mathieu-scalet,Mathieu Scalet,Annemasse,1.04.1997,Polska,1.86,Defensywny pomocnik,
605748,marcin-szpakowski,,Zielona Gora,26.09.2001,Polska,1.82,Defensywny pomocnik,FairSport
387529,jakub-labojko,Jakub Jan Labojko,Tarnowskie Gory,,Polska,1.79,Srodkowy pomocnik,
300425,rafal-makowski,Rafal Makowski,Warszawa,5.08.1996,Polska,1.91,Srodkowy pomocnik,
51337,krzysztof-maczynski,Krzysztof Maczynski,Krakow,23.05.1987,Polska,1.75,Srodkowy pomocnik,
379868,maciej-palaszewski,Maciej Palaszewski,Wroclaw,7.04.1998,Polska,1.75,Srodkowy pomocnik,
345460,przemyslaw-bargiel,Przemyslaw Gabriel Bargiel,Ruda Slaska,26.03.2000,Polska,1.79,Srodkowy pomocnik,
407564,mateusz-mackowiak,Mateusz Mackowiak,Poznan,29.05.2001,Polska,1.75,Lewy pomocnik,Profus Management
374418,mateusz-praszelik,Mateusz Jakub Praszelik,Raciborz,26.09.2000,Polska,1.84,Ofensywny pomocnik,
109742,robert-pich,Robert Pich,Svidnik,12.11.1988,Slowacja,1.73,Ofensywny pomocnik,
336330,marcel-zylla,Marcel Noah Zylla,Munchen,14.01.2000,Polska,1.78,Ofensywny pomocnik,
384791,adrian-lyszczarz,Adrian Lyszczarz,Olesnica,22.08.1999,Polska,1.78,Ofensywny pomocnik,
153667,bartlomiej-pawlowski,Bartlomiej Pawlowski,Zgierz,13.11.1992,Polska,1.78,Lewy napastnik,
110852,waldemar-sobota,,Ozimek,19.05.1987,Polska,1.75,Prawy napastnik,
598448,piotr-samiec-talar,,Sroda Slaska,2.11.2001,Polska,1.81,Prawy napastnik,BMG-SPORT
483461,erik-exposito,Erik Alexander Exposito Hernandez,Santa Cruz de ...,23.06.1996,Hiszpania,1.90,Srodkowy napastnik,Promoesport
255401,fabian-piasecki,Fabian Piasecki,Wroclaw,4.05.1995,Polska,1.86,Srodkowy napastnik,
384337,sebastian-bergier,,Wroclaw,20.12.1999,Polska,1.85,Srodkowy napastnik,UNIDOS
131321,adrian-lis,Adrian Lis,Poznan,28.05.1992,Polska,1.92,Bramkarz,
463233,daniel-bielica,Daniel Bielica,Zabrze,30.04.1999,Polska,1.91,Bramkarz,FairSport
390925,jan-wojnowski,,Poznan,14.02.1999,Polska,1.89,Bramkarz,
801237,leo-przybylak,,Poznan,28.05.2004,Polska,1.94,Bramkarz,
425739,aleks-lawniczak,Aleks Lawniczak,Poznan,5.05.1999,Polska,1.89,Srodkowy obronca,
373876,robert-ivanov,,Helsinki,19.09.1994,Finlandia,1.97,Srodkowy obronca,
266234,bartosz-kieliba,Bartosz Kieliba,Krotoszyn,1.08.1990,Polska,1.88,Srodkowy obronca,
146317,adrian-laskowski,,Poznan,16.03.1992,Polska,1.88,Srodkowy obronca,
407745,maik-nawrocki,Maik Nawrocki,Bremen,7.02.2001,Polska,1.92,Srodkowy obronca,INGENIUM SPORTS GmbH
781661,filip-malek,Filip Malek,Poznan,3.01.2002,Polska,1.89,Srodkowy obronca,
375290,nikodem-fiedosewicz,,Grodzisk ...,30.05.1998,Polska,1.74,Lewy obronca,
264278,jan-grzesik,Jan Grzesik,Olesno,,Polska,1.78,Prawy obronca,
293057,mateusz-spychala,Mateusz Spychala,Sierakow,28.01.1998,Polska,1.71,Prawy obronca,
237523,mateusz-kupczak,Mateusz Kupczak,Zywiec,20.02.1992,Polska,1.87,Defensywny pomocnik,
29538,lukasz-tralka,Lukasz Tralka,Rzeszow,11.05.1984,Polska,1.86,Defensywny pomocnik,
235977,michal-kopczynski,Michal Kopczynski,Zamosc,15.06.1992,Polska,1.80,Defensywny pomocnik,
372280,jakub-kuzdra,Jakub Kuzdra,Tarnow,8.12.1997,Polska,1.78,Prawy pomocnik,
407080,bartlomiej-burman,Bartlomiej Burman,Poznan,1.05.2001,Polska,1.84,Prawy pomocnik,
181119,jakub-kielb,Jakub Kielb,Jarocin,15.07.1993,Polska,1.76,Lewy pomocnik,ELITE GROUP
224176,michal-jakobowski,Michal Jakobowski,Radziejow,8.09.1992,Polska,1.70,Ofensywny pomocnik,
366229,robert-janicki,Robert Janicki,Poznan,7.06.1997,Polska,1.76,Ofensywny pomocnik,
297217,gracjan-jaroch,Gracjan Jaroch,Przemysl,15.04.1998,Polska,1.72,Ofensywny pomocnik,
